ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate,Year,Month,Month Name,Qtr,YearMonth,Day of Week,Day Name,FinancialMonth,FinancialQuarter,CalculatedSalesAmount,CalculatedProductionCost,Profit,ProductName,CustomerName,Region,Country
480,20131002,20131014,20131009,16425,1,100,7,SO67581,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,2013-10-02,2013-10-14,2013-10-09,2013,10,October,4,2013-Oct,4,Wednesday,7,FQ3,2.29,0.8565,1.4335,Patch Kit/8 Patches,Lisa S Lu,France,France
361,20131102,20131114,20131109,16426,1,100,7,SO69875,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,,2013-11-02,2013-11-14,2013-11-09,2013,11,November,4,2013-Nov,7,Saturday,8,FQ3,2294.99,1251.9813,1043.0087,"Mountain-200 Black, 42",Jorge R Ye,France,France
384,20131212,20131224,20131219,25493,1,98,10,SO72945,1,1,1,1120.49,1120.49,0,0,713.0798,713.0798,1120.49,89.6392,28.0123,,,2013-12-12,2013-12-24,2013-12-19,2013,12,December,4,2013-Dec,5,Thursday,9,FQ3,1120.49,713.0798,407.4102,"Road-550-W Yellow, 40",Hunter  Evans,United Kingdom,United Kingdom
529,20131212,20131224,20131219,25493,1,98,10,SO72945,2,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,2013-12-12,2013-12-24,2013-12-19,2013,12,December,4,2013-Dec,5,Thursday,9,FQ3,3.99,1.4923,2.4977,Road Tire Tube,Hunter  Evans,United Kingdom,United Kingdom
539,20131212,20131224,20131219,25493,1,98,10,SO72945,3,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,2013-12-12,2013-12-24,2013-12-19,2013,12,December,4,2013-Dec,5,Thursday,9,FQ3,24.99,9.3463,15.6437,ML Road Tire,Hunter  Evans,United Kingdom,United Kingdom
217,20131212,20131224,20131219,25493,1,98,10,SO72945,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-12-12,2013-12-24,2013-12-19,2013,12,December,4,2013-Dec,5,Thursday,9,FQ3,34.99,13.0863,21.9037,"Sport-100 Helmet, Black",Hunter  Evans,United Kingdom,United Kingdom
237,20131212,20131224,20131219,25493,1,98,10,SO72945,5,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,2013-12-12,2013-12-24,2013-12-19,2013,12,December,4,2013-Dec,5,Thursday,9,FQ3,49.99,38.4923,11.4977,"Long-Sleeve Logo Jersey, XL",Hunter  Evans,United Kingdom,United Kingdom
225,20131212,20131224,20131219,25493,1,98,10,SO72945,6,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,2013-12-12,2013-12-24,2013-12-19,2013,12,December,4,2013-Dec,5,Thursday,9,FQ3,8.99,6.9223,2.0677,AWC Logo Cap,Hunter  Evans,United Kingdom,United Kingdom
588,20131005,20131017,20131012,16428,2,98,10,SO67774,1,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,,,2013-10-05,2013-10-17,2013-10-12,2013,10,October,4,2013-Oct,7,Saturday,7,FQ3,769.49,419.7784,349.7116,"Mountain-400-W Silver, 40",Ryan  Ross,United Kingdom,United Kingdom
536,20131005,20131017,20131012,16428,1,98,10,SO67774,2,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,,2013-10-05,2013-10-17,2013-10-12,2013,10,October,4,2013-Oct,7,Saturday,7,FQ3,29.99,11.2163,18.7737,ML Mountain Tire,Ryan  Ross,United Kingdom,United Kingdom
528,20131005,20131017,20131012,16428,1,98,10,SO67774,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-10-05,2013-10-17,2013-10-12,2013,10,October,4,2013-Oct,7,Saturday,7,FQ3,4.99,1.8663,3.1237,Mountain Tire Tube,Ryan  Ross,United Kingdom,United Kingdom
217,20131005,20131017,20131012,16428,1,98,10,SO67774,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-10-05,2013-10-17,2013-10-12,2013,10,October,4,2013-Oct,7,Saturday,7,FQ3,34.99,13.0863,21.9037,"Sport-100 Helmet, Black",Ryan  Ross,United Kingdom,United Kingdom
390,20131212,20131224,20131219,25584,1,98,10,SO72946,1,1,1,1120.49,1120.49,0,0,713.0798,713.0798,1120.49,89.6392,28.0123,,,2013-12-12,2013-12-24,2013-12-19,2013,12,December,4,2013-Dec,5,Thursday,9,FQ3,1120.49,713.0798,407.4102,"Road-550-W Yellow, 48",Dominique  Suri,United Kingdom,United Kingdom
479,20131212,20131224,20131219,25584,1,98,10,SO72946,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,2013-12-12,2013-12-24,2013-12-19,2013,12,December,4,2013-Dec,5,Thursday,9,FQ3,8.99,3.3623,5.6277,Road Bottle Cage,Dominique  Suri,United Kingdom,United Kingdom
477,20131212,20131224,20131219,25584,1,98,10,SO72946,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-12-12,2013-12-24,2013-12-19,2013,12,December,4,2013-Dec,5,Thursday,9,FQ3,4.99,1.8663,3.1237,Water Bottle - 30 oz.,Dominique  Suri,United Kingdom,United Kingdom
222,20131212,20131224,20131219,25584,1,98,10,SO72946,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-12-12,2013-12-24,2013-12-19,2013,12,December,4,2013-Dec,5,Thursday,9,FQ3,34.99,13.0863,21.9037,"Sport-100 Helmet, Blue",Dominique  Suri,United Kingdom,United Kingdom
382,20131212,20131224,20131219,25501,1,98,10,SO72947,1,1,1,1120.49,1120.49,0,0,713.0798,713.0798,1120.49,89.6392,28.0123,,,2013-12-12,2013-12-24,2013-12-19,2013,12,December,4,2013-Dec,5,Thursday,9,FQ3,1120.49,713.0798,407.4102,"Road-550-W Yellow, 38",Shawn E Jai,United Kingdom,United Kingdom
217,20131212,20131224,20131219,25501,1,98,10,SO72947,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-12-12,2013-12-24,2013-12-19,2013,12,December,4,2013-Dec,5,Thursday,9,FQ3,34.99,13.0863,21.9037,"Sport-100 Helmet, Black",Shawn E Jai,United Kingdom,United Kingdom
604,20131212,20131224,20131219,25590,1,100,8,SO72949,1,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,,,2013-12-12,2013-12-24,2013-12-19,2013,12,December,4,2013-Dec,5,Thursday,9,FQ3,539.99,343.6496,196.3404,"Road-750 Black, 44",Naomi E Gill,Germany,Germany
222,20131212,20131224,20131219,25590,1,100,8,SO72949,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-12-12,2013-12-24,2013-12-19,2013,12,December,4,2013-Dec,5,Thursday,9,FQ3,34.99,13.0863,21.9037,"Sport-100 Helmet, Blue",Naomi E Gill,Germany,Germany
225,20131212,20131224,20131219,25590,1,100,8,SO72949,3,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,2013-12-12,2013-12-24,2013-12-19,2013,12,December,4,2013-Dec,5,Thursday,9,FQ3,8.99,6.9223,2.0677,AWC Logo Cap,Naomi E Gill,Germany,Germany
590,20131107,20131119,20131114,16445,1,98,10,SO70255,1,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,,,2013-11-07,2013-11-19,2013-11-14,2013,11,November,4,2013-Nov,5,Thursday,8,FQ3,769.49,419.7784,349.7116,"Mountain-400-W Silver, 46",Caitlin  Ward,United Kingdom,United Kingdom
536,20131107,20131119,20131114,16445,1,98,10,SO70255,2,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,,2013-11-07,2013-11-19,2013-11-14,2013,11,November,4,2013-Nov,5,Thursday,8,FQ3,29.99,11.2163,18.7737,ML Mountain Tire,Caitlin  Ward,United Kingdom,United Kingdom
590,20131103,20131115,20131110,16446,1,98,10,SO69956,1,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,,,2013-11-03,2013-11-15,2013-11-10,2013,11,November,4,2013-Nov,1,Sunday,8,FQ3,769.49,419.7784,349.7116,"Mountain-400-W Silver, 46",Kristine  Munoz,United Kingdom,United Kingdom
485,20131103,20131115,20131110,16446,1,98,10,SO69956,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,2013-11-03,2013-11-15,2013-11-10,2013,11,November,4,2013-Nov,1,Sunday,8,FQ3,21.98,8.2205,13.7595,Fender Set - Mountain,Kristine  Munoz,United Kingdom,United Kingdom
483,20131103,20131115,20131110,16446,1,98,10,SO69956,3,1,1,120,120,0,0,44.88,44.88,120,9.6,3,,,2013-11-03,2013-11-15,2013-11-10,2013,11,November,4,2013-Nov,1,Sunday,8,FQ3,120,44.88,75.12,Hitch Rack - 4-Bike,Kristine  Munoz,United Kingdom,United Kingdom
604,20131212,20131224,20131219,24038,1,100,7,SO72950,1,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,,,2013-12-12,2013-12-24,2013-12-19,2013,12,December,4,2013-Dec,5,Thursday,9,FQ3,539.99,343.6496,196.3404,"Road-750 Black, 44",Evan  Turner,France,France
225,20131212,20131224,20131219,24038,1,100,7,SO72950,2,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,2013-12-12,2013-12-24,2013-12-19,2013,12,December,4,2013-Dec,5,Thursday,9,FQ3,8.99,6.9223,2.0677,AWC Logo Cap,Evan  Turner,France,France
538,20131212,20131224,20131219,24038,1,100,7,SO72950,3,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,,,2013-12-12,2013-12-24,2013-12-19,2013,12,December,4,2013-Dec,5,Thursday,9,FQ3,21.49,8.0373,13.4527,LL Road Tire,Evan  Turner,France,France
561,20131016,20131028,20131023,16448,1,100,8,SO68534,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,,2013-10-16,2013-10-28,2013-10-23,2013,10,October,4,2013-Oct,4,Wednesday,7,FQ3,2384.07,1481.9379,902.1321,"Touring-1000 Yellow, 46",Cheryl C Martin,Germany,Germany
217,20131016,20131028,20131023,16448,1,100,8,SO68534,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-10-16,2013-10-28,2013-10-23,2013,10,October,4,2013-Oct,4,Wednesday,7,FQ3,34.99,13.0863,21.9037,"Sport-100 Helmet, Black",Cheryl C Martin,Germany,Germany
225,20131016,20131028,20131023,16448,1,100,8,SO68534,3,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,2013-10-16,2013-10-28,2013-10-23,2013,10,October,4,2013-Oct,4,Wednesday,7,FQ3,8.99,6.9223,2.0677,AWC Logo Cap,Cheryl C Martin,Germany,Germany
579,20131212,20131224,20131219,28103,1,6,9,SO72951,1,1,1,1214.85,1214.85,0,0,755.1508,755.1508,1214.85,97.188,30.3713,,,2013-12-12,2013-12-24,2013-12-19,2013,12,December,4,2013-Dec,5,Thursday,9,FQ3,1214.85,755.1508,459.6992,"Touring-2000 Blue, 54",Pedro B Martin,Australia,Australia
529,20131012,20131024,20131019,16450,1,100,7,SO68227,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,2013-10-12,2013-10-24,2013-10-19,2013,10,October,4,2013-Oct,7,Saturday,7,FQ3,3.99,1.4923,2.4977,Road Tire Tube,Rebekah P Gutierrez,France,France
539,20131012,20131024,20131019,16450,1,100,7,SO68227,2,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,2013-10-12,2013-10-24,2013-10-19,2013,10,October,4,2013-Oct,7,Saturday,7,FQ3,24.99,9.3463,15.6437,ML Road Tire,Rebekah P Gutierrez,France,France
481,20131012,20131024,20131019,16450,1,100,7,SO68227,3,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,2013-10-12,2013-10-24,2013-10-19,2013,10,October,4,2013-Oct,7,Saturday,7,FQ3,8.99,3.3623,5.6277,"Racing Socks, M",Rebekah P Gutierrez,France,France
587,20131108,20131120,20131115,16452,1,98,10,SO70319,1,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,,,2013-11-08,2013-11-20,2013-11-15,2013,11,November,4,2013-Nov,6,Friday,8,FQ3,769.49,419.7784,349.7116,"Mountain-400-W Silver, 38",Cassie  Luo,United Kingdom,United Kingdom
536,20131108,20131120,20131115,16452,1,98,10,SO70319,2,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,,2013-11-08,2013-11-20,2013-11-15,2013,11,November,4,2013-Nov,6,Friday,8,FQ3,29.99,11.2163,18.7737,ML Mountain Tire,Cassie  Luo,United Kingdom,United Kingdom
528,20131108,20131120,20131115,16452,1,98,10,SO70319,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-11-08,2013-11-20,2013-11-15,2013,11,November,4,2013-Nov,6,Friday,8,FQ3,4.99,1.8663,3.1237,Mountain Tire Tube,Cassie  Luo,United Kingdom,United Kingdom
217,20131108,20131120,20131115,16452,1,98,10,SO70319,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-11-08,2013-11-20,2013-11-15,2013,11,November,4,2013-Nov,6,Friday,8,FQ3,34.99,13.0863,21.9037,"Sport-100 Helmet, Black",Cassie  Luo,United Kingdom,United Kingdom
228,20131108,20131120,20131115,16452,1,98,10,SO70319,5,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,2013-11-08,2013-11-20,2013-11-15,2013,11,November,4,2013-Nov,6,Friday,8,FQ3,49.99,38.4923,11.4977,"Long-Sleeve Logo Jersey, S",Cassie  Luo,United Kingdom,United Kingdom
528,20131025,20131106,20131101,16453,1,98,10,SO69116,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-10-25,2013-11-06,2013-11-01,2013,10,October,4,2013-Oct,6,Friday,7,FQ3,4.99,1.8663,3.1237,Mountain Tire Tube,Mayra  Chandra,United Kingdom,United Kingdom
480,20131025,20131106,20131101,16453,2,98,10,SO69116,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,2013-10-25,2013-11-06,2013-11-01,2013,10,October,4,2013-Oct,6,Friday,7,FQ3,2.29,0.8565,1.4335,Patch Kit/8 Patches,Mayra  Chandra,United Kingdom,United Kingdom
529,20131211,20131223,20131218,18279,1,6,9,SO72791,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,2013-12-11,2013-12-23,2013-12-18,2013,12,December,4,2013-Dec,4,Wednesday,9,FQ3,3.99,1.4923,2.4977,Road Tire Tube,Rachael J Suri,Australia,Australia
540,20131211,20131223,20131218,18279,1,6,9,SO72791,2,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,,,2013-12-11,2013-12-23,2013-12-18,2013,12,December,4,2013-Dec,4,Wednesday,9,FQ3,32.6,12.1924,20.4076,HL Road Tire,Rachael J Suri,Australia,Australia
214,20131211,20131223,20131218,18279,1,6,9,SO72791,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-12-11,2013-12-23,2013-12-18,2013,12,December,4,2013-Dec,4,Wednesday,9,FQ3,34.99,13.0863,21.9037,"Sport-100 Helmet, Red",Rachael J Suri,Australia,Australia
467,20131211,20131223,20131218,18279,1,6,9,SO72791,4,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,,2013-12-11,2013-12-23,2013-12-18,2013,12,December,4,2013-Dec,4,Wednesday,9,FQ3,24.49,9.1593,15.3307,"Half-Finger Gloves, L",Rachael J Suri,Australia,Australia
536,20131206,20131218,20131213,18279,1,6,9,SO72442,1,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,,2013-12-06,2013-12-18,2013-12-13,2013,12,December,4,2013-Dec,6,Friday,9,FQ3,29.99,11.2163,18.7737,ML Mountain Tire,Rachael J Suri,Australia,Australia
528,20131206,20131218,20131213,18279,1,6,9,SO72442,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-12-06,2013-12-18,2013-12-13,2013,12,December,4,2013-Dec,6,Friday,9,FQ3,4.99,1.8663,3.1237,Mountain Tire Tube,Rachael J Suri,Australia,Australia
485,20131206,20131218,20131213,18279,1,6,9,SO72442,3,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,2013-12-06,2013-12-18,2013-12-13,2013,12,December,4,2013-Dec,6,Friday,9,FQ3,21.98,8.2205,13.7595,Fender Set - Mountain,Rachael J Suri,Australia,Australia
482,20131206,20131218,20131213,18279,1,6,9,SO72442,4,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,2013-12-06,2013-12-18,2013-12-13,2013,12,December,4,2013-Dec,6,Friday,9,FQ3,8.99,3.3623,5.6277,"Racing Socks, L",Rachael J Suri,Australia,Australia
530,20131123,20131205,20131130,16460,1,98,10,SO71397,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-11-23,2013-12-05,2013-11-30,2013,11,November,4,2013-Nov,7,Saturday,8,FQ3,4.99,1.8663,3.1237,Touring Tire Tube,Jodi  Xu,United Kingdom,United Kingdom
222,20131123,20131205,20131130,16460,1,98,10,SO71397,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,2013-11-23,2013-12-05,2013-11-30,2013,11,November,4,2013-Nov,7,Saturday,8,FQ3,34.99,13.0863,21.9037,"Sport-100 Helmet, Blue",Jodi  Xu,United Kingdom,United Kingdom
590,20131123,20131205,20131130,16461,1,98,10,SO71364,1,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,,,2013-11-23,2013-12-05,2013-11-30,2013,11,November,4,2013-Nov,7,Saturday,8,FQ3,769.49,419.7784,349.7116,"Mountain-400-W Silver, 46",Rosa  Wu,United Kingdom,United Kingdom
231,20131123,20131205,20131130,16461,1,98,10,SO71364,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,2013-11-23,2013-12-05,2013-11-30,2013,11,November,4,2013-Nov,7,Saturday,8,FQ3,49.99,38.4923,11.4977,"Long-Sleeve Logo Jersey, M",Rosa  Wu,United Kingdom,United Kingdom
467,20131123,20131205,20131130,16461,1,98,10,SO71364,3,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,,2013-11-23,2013-12-05,2013-11-30,2013,11,November,4,2013-Nov,7,Saturday,8,FQ3,24.49,9.1593,15.3307,"Half-Finger Gloves, L",Rosa  Wu,United Kingdom,United Kingdom
363,20131211,20131223,20131218,21516,1,98,10,SO72794,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,,2013-12-11,2013-12-23,2013-12-18,2013,12,December,4,2013-Dec,4,Wednesday,9,FQ3,2294.99,1251.9813,1043.0087,"Mountain-200 Black, 46",Larry  Serrano,United Kingdom,United Kingdom
485,20131211,20131223,20131218,21516,1,98,10,SO72794,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,2013-12-11,2013-12-23,2013-12-18,2013,12,December,4,2013-Dec,4,Wednesday,9,FQ3,21.98,8.2205,13.7595,Fender Set - Mountain,Larry  Serrano,United Kingdom,United Kingdom
480,20131211,20131223,20131218,21516,1,98,10,SO72794,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,2013-12-11,2013-12-23,2013-12-18,2013,12,December,4,2013-Dec,4,Wednesday,9,FQ3,2.29,0.8565,1.4335,Patch Kit/8 Patches,Larry  Serrano,United Kingdom,United Kingdom
589,20131101,20131113,20131108,16465,1,98,10,SO69801,1,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,,,2013-11-01,2013-11-13,2013-11-08,2013,11,November,4,2013-Nov,6,Friday,8,FQ3,769.49,419.7784,349.7116,"Mountain-400-W Silver, 42",Kara  Goel,United Kingdom,United Kingdom
536,20131101,20131113,20131108,16465,1,98,10,SO69801,2,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,,2013-11-01,2013-11-13,2013-11-08,2013,11,November,4,2013-Nov,6,Friday,8,FQ3,29.99,11.2163,18.7737,ML Mountain Tire,Kara  Goel,United Kingdom,United Kingdom
528,20131101,20131113,20131108,16465,1,98,10,SO69801,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-11-01,2013-11-13,2013-11-08,2013,11,November,4,2013-Nov,6,Friday,8,FQ3,4.99,1.8663,3.1237,Mountain Tire Tube,Kara  Goel,United Kingdom,United Kingdom
478,20131101,20131113,20131108,16465,1,98,10,SO69801,4,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,2013-11-01,2013-11-13,2013-11-08,2013,11,November,4,2013-Nov,6,Friday,8,FQ3,9.99,3.7363,6.2537,Mountain Bottle Cage,Kara  Goel,United Kingdom,United Kingdom
225,20131101,20131113,20131108,16465,1,98,10,SO69801,5,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,2013-11-01,2013-11-13,2013-11-08,2013,11,November,4,2013-Nov,6,Friday,8,FQ3,8.99,6.9223,2.0677,AWC Logo Cap,Kara  Goel,United Kingdom,United Kingdom
477,20131101,20131113,20131108,16465,1,98,10,SO69801,6,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-11-01,2013-11-13,2013-11-08,2013,11,November,4,2013-Nov,6,Friday,8,FQ3,4.99,1.8663,3.1237,Water Bottle - 30 oz.,Kara  Goel,United Kingdom,United Kingdom
353,20131211,20131223,20131218,21828,1,100,8,SO72796,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,,2013-12-11,2013-12-23,2013-12-18,2013,12,December,4,2013-Dec,4,Wednesday,9,FQ3,2319.99,1265.6195,1054.3705,"Mountain-200 Silver, 38",Megan  Gonzales,Germany,Germany
480,20131211,20131223,20131218,21828,1,100,8,SO72796,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,2013-12-11,2013-12-23,2013-12-18,2013,12,December,4,2013-Dec,4,Wednesday,9,FQ3,2.29,0.8565,1.4335,Patch Kit/8 Patches,Megan  Gonzales,Germany,Germany
539,20131203,20131215,20131210,16471,1,100,7,SO72221,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,2013-12-03,2013-12-15,2013-12-10,2013,12,December,4,2013-Dec,3,Tuesday,9,FQ3,24.99,9.3463,15.6437,ML Road Tire,Vanessa  Hayes,France,France
529,20131203,20131215,20131210,16471,1,100,7,SO72221,2,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,2013-12-03,2013-12-15,2013-12-10,2013,12,December,4,2013-Dec,3,Tuesday,9,FQ3,3.99,1.4923,2.4977,Road Tire Tube,Vanessa  Hayes,France,France
465,20131203,20131215,20131210,16471,1,100,7,SO72221,3,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,,2013-12-03,2013-12-15,2013-12-10,2013,12,December,4,2013-Dec,3,Tuesday,9,FQ3,24.49,9.1593,15.3307,"Half-Finger Gloves, M",Vanessa  Hayes,France,France
539,20131101,20131113,20131108,16472,1,100,7,SO69826,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,2013-11-01,2013-11-13,2013-11-08,2013,11,November,4,2013-Nov,6,Friday,8,FQ3,24.99,9.3463,15.6437,ML Road Tire,Olivia A Robinson,France,France
480,20131101,20131113,20131108,16472,1,100,7,SO69826,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,2013-11-01,2013-11-13,2013-11-08,2013,11,November,4,2013-Nov,6,Friday,8,FQ3,2.29,0.8565,1.4335,Patch Kit/8 Patches,Olivia A Robinson,France,France
535,20131005,20131017,20131012,16473,1,100,8,SO67804,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,2013-10-05,2013-10-17,2013-10-12,2013,10,October,4,2013-Oct,7,Saturday,7,FQ3,24.99,9.3463,15.6437,LL Mountain Tire,Dawn  Andersen,Germany,Germany
237,20131211,20131223,20131218,29284,1,19,1,SO72800,1,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,2013-12-11,2013-12-23,2013-12-18,2013,12,December,4,2013-Dec,4,Wednesday,9,FQ3,49.99,38.4923,11.4977,"Long-Sleeve Logo Jersey, XL",Riley  Hughes,Northwest,United States
361,20131012,20131024,20131019,16478,1,100,4,SO68248,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,,2013-10-12,2013-10-24,2013-10-19,2013,10,October,4,2013-Oct,7,Saturday,7,FQ3,2294.99,1251.9813,1043.0087,"Mountain-200 Black, 42",Adrian L Gray,Southwest,United States
485,20131012,20131024,20131019,16478,1,100,4,SO68248,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,2013-10-12,2013-10-24,2013-10-19,2013,10,October,4,2013-Oct,7,Saturday,7,FQ3,21.98,8.2205,13.7595,Fender Set - Mountain,Adrian L Gray,Southwest,United States
478,20131012,20131024,20131019,16478,1,100,4,SO68248,3,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,2013-10-12,2013-10-24,2013-10-19,2013,10,October,4,2013-Oct,7,Saturday,7,FQ3,9.99,3.7363,6.2537,Mountain Bottle Cage,Adrian L Gray,Southwest,United States
477,20131012,20131024,20131019,16478,1,100,4,SO68248,4,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,2013-10-12,2013-10-24,2013-10-19,2013,10,October,4,2013-Oct,7,Saturday,7,FQ3,4.99,1.8663,3.1237,Water Bottle - 30 oz.,Adrian L Gray,Southwest,United States
491,20131012,20131024,20131019,16478,1,100,4,SO68248,5,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,2013-10-12,2013-10-24,2013-10-19,2013,10,October,4,2013-Oct,7,Saturday,7,FQ3,53.99,41.5723,12.4177,"Short-Sleeve Classic Jersey, XL",Adrian L Gray,Southwest,United States
529,20131122,20131204,20131129,16479,1,19,6,SO71297,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,2013-11-22,2013-12-04,2013-11-29,2013,11,November,4,2013-Nov,6,Friday,8,FQ3,3.99,1.4923,2.4977,Road Tire Tube,Victoria H Brooks,Canada,Canada
